,,,,,,,,,,uno/seis,"9.918,92",boxers,*,semanaCua,,"1480,49",,,,,,,,
,,,,,,,,,,sáb 10 de may de 25,"14.829,00",pedidosYa,*,semanaTres,,"982,13",,,,,,,,
,,,,,,,,,,sáb 17 de may de 25,"38.724,91",tabaco,*,dentista,,"2065,34",,,,,,,,
,,,,,,,,,,lun 19 de may de 25,"36.611,93",patentes,*,autito,,"415,1",,,,,,,,
,,,,,,,,,,lun 19 de may de 25,"14.829,00",pedidosYa,*,semanaDos,,"448,05",,,,,,,"638,77",usdt
,,,,,,,,,,,"-2,56",diferencia,,telefono,,"75,31",,,,,,,"1.220,00",venta
,,,,,,,,,,,,,,ahorroWuu,,"127,53",,,,,,,"779.299,40",total
,,,,,,,,,,,,,,marimba,,"24,15",,,,,,,"-535,60",resto
,"0,00",varios,,,,,,,,,,,,total,"246557,81","11679,71","252595,27",,,,,,,
TOTAL,"0,00",,,,TOTAL,"0,00",,,,TOTAL,"199.563,05",,,,INV,REND,TOTAL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Resto,saldoMP,"7.119,30",,,,,,,,,,,,,,,,,,,,binanceMes,,
,ahorroWuuu,40000,,,,,,,,,,,,,,,,,,,"779.835,00",binanceTotal,,
,dentista,"170432,09",,,,,,,,,,,,,,,,,,,,,,
,binanceTotal,"779.835,00",,,,,,,,,,,,,,,,,,,,,,
,total,"219.119,28",,,,,,,,,,,,,,,,,,1 de junio,"637,44",usdt,,
,sueldo,"1.100.153,57",,,,,,,,,,,,,,,,,,,"1.206,70",venta,,
,,,,,,,,,,,,,,,,,,,,,"769.198,85",total,,
,,,,,,,,,,,,,,,,,,,,,"-10.636,15",,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3 de junio,"637,55",usdt,,
,,,,,,,,,,,,,,,,,,,,,"1.134,90",venta,,
,,,,,,,,,,,,,,,,,,,,,"723.555,50",total,,
,,,,,,,,,,,,,,,,,,,,,"-56.279,51",,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,6 de junio,"637,75",usdt,,
,,,,,,,,,,,,,,,,,,,,,"1.139,00",venta,,
,,,,,,,,,,,,,,,,,,,,,"726.397,25",total,,
